year,make,model,price,miles,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,motor_type,standard_type,epa_rating_city,total_actual_miles,total_actual_fuel,epa_expected_fuel,actual_fuel_economy_geotab,percent_difference_actual_to_epa,estimated_fuel_costs_per_gallon,fuel_costs_per_mile
2015,Toyota,Prius,15997.0,76129.0,Five,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14990.0,85450.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11495.0,112297.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11919.0,105628.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17991.0,21702.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13222.0,67956.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12995.0,121778.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14990.0,85468.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13991.0,93411.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13877.0,104780.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,10995.0,148808.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17999.0,29897.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11859.0,117054.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14988.0,60108.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17295.0,47817.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,16200.0,47176.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13850.0,78013.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13999.0,94471.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11758.0,147667.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14991.0,99275.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15995.0,48541.0,Five,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,10290.0,140678.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,9699.0,108000.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15500.0,82749.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13997.0,80229.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13795.0,67340.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11691.0,80821.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17700.0,35078.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11758.0,147668.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12999.0,95862.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11185.0,117931.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13500.0,77588.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11859.0,117054.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13850.0,78013.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15999.0,57423.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12495.0,97465.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11495.0,112297.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13991.0,93411.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14786.0,48713.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11995.0,66579.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,8995.0,140000.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13547.0,78276.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11995.0,123207.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17991.0,21702.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14998.0,57062.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,9995.0,161905.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14511.0,88449.0,Persona Series,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12500.0,102361.0,One,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15881.0,58606.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14899.0,65742.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,16993.0,36793.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14995.0,101742.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12982.0,105486.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13995.0,89000.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14995.0,67926.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13958.0,102524.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12900.0,105722.0,Persona Series,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12999.0,92600.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11859.0,117054.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12999.0,134508.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13877.0,104780.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11900.0,85030.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,18998.0,47072.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12500.0,102361.0,One,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15895.0,50097.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13988.0,55502.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11300.0,97026.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,16999.0,51808.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,10699.0,107166.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17990.0,28523.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15500.0,64400.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,8988.0,172945.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12488.0,120034.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13795.0,61500.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14250.0,99021.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15500.0,82749.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15997.0,76129.0,Five,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14995.0,67926.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11758.0,147667.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14998.0,57062.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15988.0,82123.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,6900.0,220793.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11758.0,147667.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14170.0,84391.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,16376.0,31972.0,Base,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14991.0,79462.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17491.0,64237.0,Persona Series,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15590.0,77349.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13649.0,73246.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13649.0,73246.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17644.0,27596.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13649.0,73246.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,16497.0,70790.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13989.0,90026.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11000.0,51003.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14490.0,77398.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,11495.0,112297.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,18989.0,63614.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12488.0,136702.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17999.0,29897.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,10027.0,241030.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14170.0,84391.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14244.0,81903.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14952.0,52234.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14998.0,57062.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,17340.0,36490.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12995.0,71670.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15997.0,76129.0,Five,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,10886.0,108884.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15990.0,73889.0,Five,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,16995.0,69573.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14170.0,84391.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12588.0,92702.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13877.0,104780.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12488.0,120034.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,9999.0,131634.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,15895.0,50097.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14511.0,88449.0,Persona Series,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,12500.0,102361.0,One,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14991.0,99275.0,Four,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14500.0,60295.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,14995.0,72714.0,Two,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
2015,Toyota,Prius,13991.0,93411.0,Three,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.8,Non-Hybrid,SEDAN,48,2144639,44874.0,44679.98,47.79,0.0,"$112,185.00 ",$0.05 
